loja_id,regiao,tamanho_loja,dia_semana,mes,ano,temperatura,precipitacao,dia_pagamento,vendas_total,probabilidade_inadimplencia,categoria_produto_mais_vendido
41,Centro-Oeste,Grande,7,9,2018,22.71882997695753,61.96336267905512,4,22449.39519771573,0.18665510179199643,Ferramentas
29,Centro-Oeste,Pequena,1,7,2020,16.941074682563993,69.03129850116208,27,44731.64841756853,0.07424843692955455,Elétrica
34,Centro-Oeste,Média,4,7,2023,25.7848431352438,48.38940700427137,29,25968.81085942255,0.1273413744503238,Hidráulica
34,Centro-Oeste,Média,7,12,2020,22.712845812458028,65.1742764966382,6,39789.10348960411,0.16388585519803694,Hidráulica
28,Sul,Média,3,3,2019,18.496831476257764,14.668709849595018,11,41438.59770788563,0.08109483902445731,Hidráulica
13,Sudeste,Grande,4,1,2022,26.48834457656397,70.76596823539202,12,83497.97872140919,0.07663468602888483,Hidráulica
15,Sudeste,Grande,1,5,2021,23.934431229536052,33.603117628802,24,80734.22663032831,0.09236500604732152,Ferramentas
23,Nordeste,Pequena,6,8,2023,26.532561032348973,39.37368361348174,28,47680.59743047616,0.027676865980975338,Hidráulica
44,Norte,Grande,5,5,2023,20.527778999064097,60.103021409093046,9,87479.29838060483,0.15679729620382662,Acabamento
26,Nordeste,Grande,4,10,2020,27.433552651627494,56.328935171644304,18,94944.27739345821,0.10805085415905316,Acabamento
4,Nordeste,Média,7,3,2020,18.414509016225107,51.692400967870974,17,40019.13851607628,0.015568715841093317,Materiais Básicos
26,Nordeste,Pequena,1,9,2019,20.861343051517085,22.738076928393625,21,46170.409228853474,0.0786801553394206,Ferramentas
40,Nordeste,Média,7,2,2022,23.78542884456361,51.99627337643284,26,50615.568037933124,0.16558031674500753,Materiais Básicos
9,Sudeste,Pequena,1,3,2021,33.70909207479857,69.21122706966457,3,40312.02195431079,0.08358566243662596,Hidráulica
5,Norte,Pequena,2,12,2022,28.924126842742467,39.35025807800412,27,31037.965094100826,0.17844867586667124,Ferramentas
32,Nordeste,Grande,6,4,2023,30.385962521338946,76.29874090680592,13,66631.47156998208,0.08635464150890032,Ferramentas
20,Sudeste,Média,2,10,2022,32.085385166715724,32.54616128171981,6,44007.14937845679,0.027586073847693376,Elétrica
11,Nordeste,Grande,6,1,2019,43.01416067905437,50.13095783436748,28,74043.88488106566,-0.005959904312865444,Elétrica
15,Centro-Oeste,Grande,5,11,2022,25.20794533779217,80.70655466753226,14,91523.14655188899,0.20495019859768981,Materiais Básicos
32,Nordeste,Grande,2,4,2021,32.10200461564928,36.37200174600781,27,77803.95509756534,0.058945639166719944,Materiais Básicos
28,Nordeste,Pequena,5,4,2023,30.063176272009706,71.07970966754148,1,30569.736571238867,0.07057784509365493,Acabamento
22,Sul,Média,7,9,2018,29.98016251653763,89.49304724443618,28,41383.38489363495,0.09434230469141285,Acabamento
41,Centro-Oeste,Média,3,8,2023,33.871198090200906,53.420881378483,27,51604.78546649272,0.11248665518761229,Construção
17,Norte,Grande,3,2,2018,22.90343484507762,39.45966025233386,4,70991.65772811124,0.05042330552992274,Construção
26,Nordeste,Pequena,6,7,2021,22.5065748803181,34.54522394099953,22,45478.93595406738,0.16391204032402923,Construção
44,Norte,Média,6,6,2023,26.59882756740931,76.0920540669465,18,70402.31812056084,0.11537529075808065,Acabamento
7,Centro-Oeste,Média,2,7,2023,24.086501140390563,75.53388398679297,11,48504.00918994576,0.16135060985990196,Ferramentas
42,Nordeste,Grande,3,11,2023,26.592504264990865,78.9861824573735,11,35599.854251786586,0.0008114235488248384,Hidráulica
26,Sul,Pequena,4,4,2023,32.81374392526506,49.343232986881056,8,20697.423479122324,0.12439565084623343,Materiais Básicos
25,Sudeste,Grande,4,5,2019,22.609266386468608,70.7561388305421,4,45929.41141712449,0.12013462430208503,Acabamento
10,Sul,Média,7,6,2020,23.476605187031346,49.0232121774786,2,30125.614031951343,0.09854695519164001,Ferramentas
45,Sul,Pequena,4,9,2023,25.871555017632886,32.33889756783282,1,60008.464217972854,0.07381887205297946,Elétrica
19,Sudeste,Grande,7,2,2019,23.858407869874153,72.48353570224705,24,73921.17887556383,0.025578872830273616,Hidráulica
11,Sudeste,Média,3,11,2021,15.429970859932563,82.6774055655641,10,51121.18877130272,0.03159766242122698,Elétrica
13,Sudeste,Grande,4,9,2023,22.099361786505302,29.587960544373605,17,91236.95652640787,0.16495013817066778,Construção
8,Nordeste,Grande,5,10,2022,28.43686621118752,29.211380741986602,7,84532.65418607628,0.1187685919473615,Elétrica
40,Norte,Grande,1,1,2023,32.187733754663235,50.79963868460249,7,70617.45925359667,0.08998868089158615,Hidráulica
4,Norte,Pequena,6,4,2023,19.226907162311367,69.12257211482,13,61141.04921121165,0.08702725783012989,Ferramentas
47,Sudeste,Média,2,12,2018,19.203588003845784,27.32361612492093,22,55282.84586511233,0.15106260447532344,Elétrica
31,Sul,Média,7,5,2022,25.151169013586678,54.54031473911812,24,26639.74855210326,0.1489638396689616,Ferramentas
28,Centro-Oeste,Média,5,9,2023,14.622024675610817,38.191460918804964,26,27735.170195533123,0.059198970641488186,Elétrica
11,Sudeste,Média,4,6,2023,22.775148985064362,64.01658199650004,1,44902.76805514676,0.027922278595020708,Acabamento
43,Sul,Pequena,1,4,2023,16.319789702243032,34.04226357008219,28,52953.66699151925,0.11851939980380959,Construção
1,Sul,Grande,2,2,2019,31.845306499212327,65.43606000548358,1,85813.09487128808,0.1616593003216445,Hidráulica
49,Nordeste,Média,5,5,2021,21.153344228247978,46.83570378364583,13,37627.88098756454,0.13450619673534792,Materiais Básicos
47,Nordeste,Pequena,2,8,2018,33.26417093169513,31.257189526379147,1,19645.448682287675,0.18300216618578857,Hidráulica
38,Norte,Grande,7,8,2023,30.567606767291693,51.27379910853777,6,66723.76603618133,0.09144405270943474,Elétrica
24,Norte,Pequena,7,6,2021,21.768413511512918,11.240533710232945,23,22436.404418833255,0.11424785643845412,Elétrica
47,Centro-Oeste,Pequena,6,11,2018,19.64020181576961,38.818108557901205,26,46929.84820527573,0.0971807534039339,Construção
31,Centro-Oeste,Média,3,1,2018,24.03227125416206,56.74802140649323,25,58407.44077761321,0.13811718461422012,Acabamento
41,Centro-Oeste,Média,7,8,2018,24.476766878708982,14.564904419362094,10,56432.84324064801,0.06430592397335858,Acabamento
46,Centro-Oeste,Grande,4,4,2023,26.730734719762008,-1.4227370621082258,21,63699.4178672243,0.10971566825340276,Hidráulica
26,Sul,Grande,5,2,2019,21.117283552349107,3.212653603736655,1,84101.51289668426,0.18236452822061597,Materiais Básicos
49,Sul,Média,5,1,2023,28.731974367611016,76.5425711100074,25,33202.888228015465,0.06354773848307713,Construção
5,Norte,Pequena,1,7,2023,26.326640274999498,48.46481974474541,5,40372.422708638165,-0.0005807819854296986,Hidráulica
20,Nordeste,Média,1,2,2021,23.29802421642068,39.350692119856255,22,20118.897363251403,0.12626053619400046,Materiais Básicos
41,Nordeste,Grande,1,4,2020,21.439796722909886,68.9030947133366,25,50435.73590898333,0.21204119758493645,Ferramentas
11,Sudeste,Pequena,2,4,2020,24.07557508450657,41.91100635061778,2,38370.234255852556,0.0659958167173405,Elétrica
33,Sul,Pequena,4,10,2020,20.915493740862154,55.36923799733464,30,43867.09325389861,0.1638355925528213,Ferramentas
38,Centro-Oeste,Pequena,2,1,2021,25.29219347441794,50.51510701846526,3,45923.94321901826,0.10069976336448913,Hidráulica
27,Centro-Oeste,Média,4,2,2022,25.42719342609955,40.580011584940436,30,53740.484371014514,0.050880579554398994,Materiais Básicos
34,Sudeste,Média,5,1,2021,26.308536417381696,55.88291767778212,23,20546.41626089093,0.13443119724658956,Materiais Básicos
15,Nordeste,Grande,7,6,2018,33.83121204835927,65.46522442840289,3,44521.35811589377,0.028861023065442068,Ferramentas
32,Centro-Oeste,Pequena,7,3,2023,24.337776401502136,46.301867659660246,18,64676.197782307514,0.1760639056530047,Acabamento
21,Nordeste,Pequena,2,1,2022,30.022989335622412,40.788888536907706,23,51947.53667082667,0.10554564401639212,Acabamento
46,Sudeste,Média,2,12,2018,26.14793698487851,43.149751840010936,8,50835.71709997029,0.014678835707856192,Construção
5,Nordeste,Grande,2,8,2023,23.80877849050773,4.041749344285364,9,61390.62977610213,0.19269831991483502,Ferramentas
6,Nordeste,Grande,3,12,2023,24.40420365024383,55.661190930178236,2,39709.520923047654,0.14286986500411544,Acabamento
38,Nordeste,Pequena,6,4,2018,24.70586795415975,25.817774220228973,29,35519.118747394255,0.11580243418362623,Materiais Básicos
22,Centro-Oeste,Média,4,10,2021,26.39883853864108,62.594374482378484,2,62331.69414170024,0.14441279648898797,Hidráulica
18,Norte,Pequena,7,7,2020,20.20339617390515,48.19151798649412,27,31332.443744807526,-0.022916955743732842,Acabamento
14,Sul,Média,4,10,2022,17.673298082775165,52.10242193060881,16,52170.242709848375,0.06877515582374043,Construção
10,Nordeste,Grande,2,2,2023,28.271486967371377,64.00658341212404,7,70024.30190776315,0.22545373309171765,Materiais Básicos
46,Nordeste,Pequena,3,6,2019,29.490619162906295,31.469524673181304,30,40568.373534573,0.10648176300633488,Construção
13,Nordeste,Pequena,2,6,2023,28.728179164014016,57.38496886701914,4,38214.177735406396,0.06797368014957679,Hidráulica
31,Norte,Pequena,4,7,2020,25.77486009278236,55.352421051253295,5,47613.45732191529,0.10844591036326431,Materiais Básicos
30,Sudeste,Grande,6,12,2023,28.836123137266444,46.30438334714414,1,86263.01333683876,0.04507562726401886,Elétrica
3,Centro-Oeste,Pequena,7,1,2019,28.567145130085713,31.436275984729242,22,52918.91938694213,0.1788796492591215,Hidráulica
30,Norte,Grande,6,12,2021,28.938146794774774,61.90476728110328,10,86125.73590232545,0.07767920041013578,Elétrica
6,Nordeste,Média,5,1,2023,20.70229589328943,64.06909088838633,13,35597.912559479206,0.021068527644783314,Acabamento
29,Norte,Grande,3,2,2022,19.515241014226845,52.272040519557684,24,67782.3186836637,0.10850949274221394,Construção
8,Norte,Média,6,11,2021,23.057153766238645,28.593951685707104,27,58233.69184566053,0.14987185281558058,Acabamento
44,Norte,Grande,3,2,2019,24.913079452286723,39.45101934149092,15,54932.82685404937,0.13475842451280046,Materiais Básicos
45,Sudeste,Grande,2,5,2018,23.790394364338553,48.79334555159867,1,49604.51235271853,0.030078492558839848,Ferramentas
43,Sul,Pequena,5,1,2023,15.616548343310622,63.76989099964187,18,84092.35770979879,0.05255442397157776,Materiais Básicos
44,Centro-Oeste,Grande,4,11,2021,33.60846306067571,18.33021197773767,23,84511.01629827681,-0.006387871481623494,Construção
33,Sudeste,Pequena,6,2,2023,23.62977005557132,38.723930713912466,14,46315.38220204839,0.13568331079592613,Construção
17,Sudeste,Média,6,6,2022,25.863522082884767,41.946548801155956,18,39580.51552690816,0.12350514336728326,Construção
48,Sul,Média,1,3,2023,31.222744953815294,48.33556841193941,25,36216.585443490774,0.12829687313764973,Elétrica
11,Sudeste,Pequena,7,4,2021,13.275138652393974,23.973494319503065,22,49277.65074659391,0.07824625621565033,Construção
13,Norte,Média,4,1,2020,22.44153064044144,45.64934443253333,12,48569.022012613495,0.004881315207736048,Hidráulica
11,Norte,Grande,6,5,2021,23.064413632100976,43.79032871374821,12,84872.32659833439,0.06003787650883582,Ferramentas
31,Nordeste,Pequena,6,4,2019,23.318449772746778,29.24816257020687,5,24409.408309838873,0.15545781060671462,Materiais Básicos
28,Sudeste,Pequena,4,8,2021,24.132567046430236,47.64064831662632,7,31123.09078910771,0.11857703138719208,Elétrica
44,Nordeste,Pequena,5,3,2022,32.23567399222422,39.17661806428996,26,43120.2797696406,0.013561704170848315,Elétrica
6,Centro-Oeste,Média,3,10,2021,28.367294378636114,59.911722850194145,24,55797.43781879828,0.08633134469681578,Acabamento
41,Norte,Média,4,1,2021,29.790176343144147,32.29344877991323,13,63555.007806709276,0.12830030932297942,Materiais Básicos
16,Centro-Oeste,Grande,3,10,2022,25.23560135905462,51.7966824425691,9,112386.63575329688,0.09496577218641596,Materiais Básicos
4,Sul,Grande,5,5,2021,18.003134769272492,33.83222325541463,6,68939.84884544321,0.029062788964505412,Construção
35,Norte,Pequena,5,1,2022,14.601514824269966,38.00491523682375,21,60063.37843857392,0.07569166600903916,Construção
48,Centro-Oeste,Grande,2,11,2019,17.352961383841844,55.945832554108115,7,51586.0746993659,0.06344088865512992,Elétrica
26,Sul,Média,1,5,2022,26.7988285208301,54.69435465684311,18,11216.44827017044,0.10167667394309972,Materiais Básicos
12,Centro-Oeste,Grande,5,9,2019,25.158848563488174,41.659556348432794,15,52967.733116037736,0.11405536370565128,Construção
11,Sul,Média,5,5,2019,23.94918176221996,44.611787633346644,8,42812.68061409693,0.06721203981810643,Acabamento
37,Sul,Grande,3,2,2022,23.157115466299317,20.92787109780952,28,123388.49104119453,0.1323010022460135,Ferramentas
25,Norte,Média,5,2,2021,35.05860787721373,78.055286211614,20,25054.776945396723,0.1817198086352862,Elétrica
18,Nordeste,Média,4,10,2023,20.885482045117627,63.74912795756056,16,48892.83751338328,0.2557585493667398,Acabamento
19,Sul,Grande,2,9,2020,29.639097280580295,63.028961017422134,17,61690.58174224883,0.05341792071234911,Acabamento
23,Sul,Grande,2,12,2023,25.00956468010497,18.099355660875695,3,86197.42390557757,0.10374861916139055,Hidráulica
38,Norte,Média,4,5,2022,24.695302441070016,38.090200150214265,13,50634.58827963192,0.009318795777979338,Ferramentas
18,Nordeste,Pequena,6,11,2021,30.88318774308372,43.30907942152754,9,29023.244610655267,0.07614226012763382,Acabamento
26,Sudeste,Grande,5,8,2019,32.31265191345722,11.378770159319757,20,98050.54435752564,0.16393808726140208,Hidráulica
6,Sudeste,Média,7,10,2018,23.802252715575808,67.79900192152174,15,56731.067332934945,-0.013448035651757714,Hidráulica
4,Nordeste,Grande,1,4,2020,28.99601359621071,79.07768977096272,26,59737.08623638884,0.07914015571130557,Materiais Básicos
44,Centro-Oeste,Grande,5,2,2023,26.819456810750268,91.23869912007228,26,81609.35393954803,0.09822559210581405,Construção
29,Norte,Grande,2,4,2021,25.037185694049573,29.082323449645273,30,65448.44401699748,0.021866478977716056,Acabamento
34,Nordeste,Grande,1,12,2020,26.02127471328513,52.34646993668547,27,25208.451310942983,0.11882000816570203,Elétrica
17,Sudeste,Grande,7,11,2018,21.55995592577581,76.45636538300843,16,77522.37903228505,0.11270781988564346,Materiais Básicos
43,Sul,Pequena,6,4,2018,23.469503033344576,44.927630421060925,16,83399.5970334701,0.06940143212913674,Ferramentas
43,Sudeste,Pequena,3,11,2018,22.09682360123647,38.66024172314644,19,62679.285086676,0.13243922908840267,Construção
16,Sul,Pequena,3,9,2023,29.506883582144596,12.67964652911018,4,54397.32084667087,0.0584821482657919,Elétrica
2,Norte,Média,7,10,2022,24.523994422294688,72.65244915543498,19,55781.53059531242,0.12279047799490883,Elétrica
34,Sul,Pequena,5,11,2020,18.511429876924808,49.6147848785327,19,49982.224792155284,0.1002024013189655,Hidráulica
8,Nordeste,Pequena,5,6,2022,21.38281388418456,35.413162820738755,2,13114.572406496318,0.1117315045271469,Acabamento
13,Sul,Média,1,10,2018,9.003676773939109,55.6771457965772,6,34226.47901253653,0.08776492431257402,Hidráulica
42,Centro-Oeste,Pequena,1,6,2021,22.527536990589258,53.060107463573296,13,49047.055687786466,0.032600171171243864,Hidráulica
8,Nordeste,Grande,6,5,2018,25.188225325485746,53.36518204709183,15,76620.54983653006,0.03010223791357619,Acabamento
30,Norte,Pequena,5,6,2022,24.31932075566513,45.65803875346649,10,77461.07284225477,0.0615034392667031,Acabamento
32,Nordeste,Pequena,2,1,2018,34.90077175765696,82.44716317526732,22,27085.51935096955,0.07272944743780399,Acabamento
36,Centro-Oeste,Pequena,3,5,2018,27.874530204575183,47.326805334751555,10,59847.070241713285,0.11360624527810206,Hidráulica
47,Norte,Grande,6,12,2022,27.652259265445753,82.38644152646609,4,24821.037734458907,0.0983865329045052,Construção
30,Sudeste,Grande,1,6,2022,16.78365482714861,61.282338528003955,14,67543.15648872842,0.07711511672233046,Acabamento
1,Centro-Oeste,Grande,2,8,2021,23.176789729414338,57.02340285523463,8,74367.79508561351,-1.8867220980517407e-05,Acabamento
43,Norte,Grande,5,4,2022,22.566685963381524,47.73450493443689,6,112918.96038483898,0.0652239015560851,Elétrica
39,Sul,Média,4,5,2021,21.06959400595996,69.47913387091842,12,37757.66540354766,0.04203358856227729,Hidráulica
17,Nordeste,Grande,1,4,2019,21.000596672433268,52.25983535155991,8,53734.37048912926,0.18726662658649046,Acabamento
20,Norte,Grande,6,7,2019,15.95938523029188,31.357375697729367,6,97328.006449092,0.10367203816316956,Hidráulica
24,Nordeste,Grande,4,10,2022,18.620733976593357,30.69015618003929,15,46797.90569766131,0.17827942086500678,Ferramentas
22,Sul,Grande,2,6,2018,29.370467013824744,58.44969243868544,29,63092.87301498591,0.10385014228495967,Materiais Básicos
29,Norte,Média,7,4,2020,24.285426540034088,31.852422296670085,25,28378.159700206543,0.19325303430762616,Elétrica
22,Sudeste,Pequena,3,6,2018,22.46798790862833,48.75537886055001,19,59349.46013570799,0.11577334732319933,Elétrica
44,Centro-Oeste,Pequena,7,4,2022,24.97294332673646,71.14369077102182,14,28505.219235358265,0.11768166434414096,Hidráulica
9,Norte,Grande,7,12,2021,30.836953393505755,56.07940355788668,3,98678.15539092358,0.19735698420560557,Acabamento
37,Sul,Grande,7,8,2018,25.02105260437893,35.55730259342505,18,46915.630016009694,0.06443644808247073,Hidráulica
10,Norte,Grande,2,11,2019,27.70187065465519,78.1997502323228,10,57959.99069806284,0.06674924264329526,Construção
36,Nordeste,Pequena,3,3,2023,20.766975788058712,60.957504739894034,14,25931.066051482714,0.10624248638294002,Materiais Básicos
37,Norte,Pequena,2,8,2022,21.906850246266405,70.35585974408178,14,45756.262960999935,0.2458825047309201,Elétrica
28,Sudeste,Grande,7,2,2018,26.769884425318377,4.648833135813952,22,99223.56983624579,0.08113373850070524,Elétrica
28,Norte,Pequena,1,6,2023,34.463268541685565,56.617057565254925,7,39522.22459646777,0.1154404298995875,Materiais Básicos
42,Centro-Oeste,Média,7,8,2018,32.148874297574366,66.84315672759786,7,35292.195163264594,0.14518261706026314,Hidráulica
43,Norte,Grande,1,1,2021,27.914140347280693,84.00577284595984,21,74602.73316590529,0.17994834214473324,Elétrica
21,Nordeste,Grande,6,6,2021,25.75716880080359,20.723628316979166,22,58806.0829693948,0.14485687880284775,Acabamento
24,Norte,Média,7,9,2021,32.00534677813585,74.12229178389066,23,60175.38370000596,0.17444831346360326,Hidráulica
42,Sudeste,Média,4,10,2023,28.97339161522562,82.88760571402489,11,30273.18020236315,0.13817725008035114,Acabamento
40,Sul,Pequena,2,10,2020,13.531689888146694,9.654220454420411,18,53569.64241728309,0.1056018415229808,Construção
2,Norte,Média,7,2,2023,19.73034576072389,59.57182219739485,10,68598.12663421773,0.04610501114920529,Construção
8,Norte,Grande,2,11,2022,26.690701626789657,62.35241628681404,15,52164.33072447355,0.07413168795259881,Construção
48,Centro-Oeste,Pequena,7,1,2022,16.065162172245138,43.45984674696187,30,52858.58840423654,0.0818290124033141,Ferramentas
27,Sudeste,Média,4,2,2019,20.51205497621569,40.19811079867421,12,34744.049389762404,0.11449553702429055,Materiais Básicos
22,Sul,Pequena,7,5,2019,21.50092528171013,63.35707826575645,23,66428.88261868444,0.12640429805784187,Construção
37,Nordeste,Pequena,5,6,2022,23.71917046877083,37.70036493178736,17,60306.54200679185,0.1957512117759049,Elétrica
27,Norte,Pequena,6,1,2018,23.562848958868962,45.65501343163804,22,32139.010699583836,-0.003741131134362849,Materiais Básicos
29,Sul,Pequena,2,7,2022,23.554397864165864,66.24869801647843,24,54374.057316678474,0.09750457798618954,Materiais Básicos
3,Nordeste,Média,6,11,2020,29.126537586201568,85.08086100653728,29,44285.82748874753,0.19549124970732246,Acabamento
44,Sudeste,Grande,2,4,2019,23.67388067274733,60.759685450840365,17,78003.86599986983,0.031063562198007683,Elétrica
13,Sudeste,Grande,2,9,2019,23.07684933964383,52.66968990829023,1,69906.86770204992,0.06476548020960377,Ferramentas
45,Sul,Média,5,6,2023,18.25413947928242,39.67205030678459,6,41430.46818489975,0.12331766142032963,Materiais Básicos
10,Nordeste,Grande,7,9,2019,30.121731009929125,29.787999186978876,21,31819.067076848085,0.14349503131972285,Acabamento
36,Sudeste,Pequena,1,1,2022,21.64251243026257,72.19156483001899,15,47565.846881616926,0.030821356224074586,Construção
9,Sul,Pequena,6,4,2019,19.564848359993626,46.931002977462306,19,62962.23811560428,0.17736126696521565,Acabamento
27,Sudeste,Pequena,4,2,2019,26.065452874344857,73.01406549333457,14,66554.14354714092,0.12888720597606063,Construção
34,Sudeste,Média,6,6,2023,21.165293688084684,43.40896244009077,10,52694.67778262317,0.030269163369960203,Elétrica
1,Sudeste,Pequena,7,4,2022,22.37023630102853,37.01422677277978,29,35172.303367719964,0.15768563619760345,Hidráulica
32,Centro-Oeste,Pequena,5,9,2018,26.292300871595344,58.41597777655032,10,30792.384614074195,0.15118912971766807,Hidráulica
25,Nordeste,Média,3,3,2019,23.36758688110222,48.469281214632,23,32581.825543391235,0.09989832872013367,Ferramentas
29,Sul,Pequena,3,1,2019,36.55804687650317,25.889427907785247,7,21348.49605573729,0.07706448328264046,Construção
7,Sul,Pequena,5,11,2019,24.62585728340401,86.34736659563696,7,12155.662522146791,0.041587108663149935,Acabamento
49,Nordeste,Grande,7,11,2020,28.08919109439611,37.46032452456725,14,35788.02228262949,0.0795281709204706,Hidráulica
3,Nordeste,Média,5,1,2022,15.291529762535275,68.55183042348428,15,43742.87773277954,0.15151337168803378,Materiais Básicos
20,Nordeste,Pequena,1,12,2019,20.69675434042635,66.83713258792963,22,20338.205452548907,0.01411570666535486,Ferramentas
20,Nordeste,Pequena,6,9,2020,19.565431525416436,24.810744701712864,20,43946.86808695616,0.05829958638109181,Construção
30,Norte,Pequena,7,9,2018,20.228101383486855,29.95224710767031,9,37596.01297567165,0.1145117140728714,Materiais Básicos
35,Sul,Pequena,6,5,2018,27.077689969185013,43.96981320599744,28,68041.79593563025,0.13549501841205333,Hidráulica
35,Norte,Grande,3,2,2023,30.177825338887047,32.68706910843367,15,61481.366064928974,0.13350800354992484,Acabamento
49,Sudeste,Grande,7,9,2023,26.723152523172555,84.52912743757376,9,64607.33015067781,0.0609098581907164,Hidráulica
39,Sudeste,Grande,4,12,2023,23.866776882168455,45.99648726402977,23,58117.90028806469,0.09483643237832742,Ferramentas
27,Sul,Grande,6,8,2020,21.845724806437904,67.79498085628137,7,58587.81685250507,0.07699708932327165,Construção
26,Sudeste,Média,2,11,2018,30.567998755932546,60.27274778000408,24,51318.59122859242,0.1134118097343493,Ferramentas
14,Nordeste,Pequena,2,10,2023,35.356277270774314,55.280448979927066,11,43442.28608370444,0.1289577203514079,Materiais Básicos
17,Norte,Grande,1,10,2021,25.675278523918454,50.806424214791754,5,73971.34463165555,0.09134250046400015,Materiais Básicos
18,Nordeste,Pequena,7,6,2023,29.696815320357864,74.74261415577394,27,24722.249878669976,0.10577743662614475,Ferramentas
45,Sudeste,Média,1,7,2018,26.716851748977376,33.49814053329967,9,56101.194583961194,0.09999831954913561,Materiais Básicos
29,Norte,Pequena,7,12,2021,28.777524532327945,84.52670620913173,6,31851.006358484607,0.021350898088070766,Elétrica
20,Nordeste,Pequena,3,6,2020,19.17726610944942,24.2555363899181,7,26945.62235652195,0.16469222659862448,Construção
27,Sul,Grande,4,5,2021,22.55931859928938,65.63023451244848,28,62247.69963504005,0.1517820615108763,Ferramentas
18,Nordeste,Grande,4,4,2018,26.97734720022792,21.896722801204348,23,73952.41552530698,0.009979180423144746,Construção
4,Sudeste,Média,5,7,2019,31.062454720409896,43.685888955460804,25,32920.64583072033,0.20534058900463403,Materiais Básicos
1,Norte,Pequena,1,4,2021,20.909328891811626,51.86619876121934,23,55512.8323815507,0.12054712658292463,Construção
1,Sul,Grande,7,10,2018,14.833504444799367,40.266093023409724,14,17208.618118292015,0.12732734473366117,Hidráulica
26,Norte,Grande,6,10,2023,22.508677867793754,46.36660860766218,19,86374.53917383138,0.07490825247731349,Acabamento
45,Sul,Grande,2,10,2019,30.05065357174125,22.26059104138413,22,98517.23655678271,0.10621003098678447,Elétrica
20,Norte,Média,6,9,2020,17.08052204456075,30.25099062552897,22,59116.177094601444,0.1273138889867273,Elétrica
23,Sudeste,Pequena,2,5,2020,19.11540053934208,59.965294143917646,11,49245.37057857837,0.19107401011063363,Acabamento
10,Sul,Grande,3,8,2022,25.77959293025556,50.5934364995489,28,59347.67843376134,0.045241881072603324,Acabamento
11,Centro-Oeste,Pequena,2,12,2020,24.42014373619268,36.189439483569856,7,35881.553060467595,0.1561805787125056,Construção
41,Norte,Média,6,12,2022,27.972332407766135,76.48555526259344,6,37306.40885441866,0.07896040537241014,Construção
41,Norte,Pequena,6,12,2020,18.856366197772104,25.601382000195684,4,40981.6773379984,0.17101470113980582,Hidráulica
5,Nordeste,Grande,4,6,2020,23.37510702915666,42.768190682718746,14,76829.50676378654,0.02738415187291146,Construção
1,Sul,Pequena,7,4,2020,30.97592701201549,39.88687443643057,22,48188.47306489322,0.09618718763266462,Acabamento
17,Centro-Oeste,Pequena,4,12,2022,19.03551903181608,62.30075255522089,3,61757.6202907423,-0.003565357459092297,Elétrica
22,Sudeste,Média,1,3,2023,32.384561481551344,50.963273822743886,17,95648.78521561611,0.06704696548846813,Hidráulica
34,Nordeste,Média,6,11,2022,19.662915070556558,47.836695069308064,15,59831.99386071024,0.07611105815872161,Acabamento
45,Centro-Oeste,Pequena,7,6,2021,29.246907886888053,13.115665922655218,1,49766.42696681103,0.12177900007529448,Hidráulica
41,Sul,Pequena,3,1,2018,23.135207448934374,67.30068961264186,21,41602.684449618624,0.021524380387329636,Hidráulica
29,Centro-Oeste,Pequena,2,2,2018,19.275458711805115,45.64348370336526,11,62499.19212579362,0.18284106855692547,Construção
4,Norte,Média,1,7,2023,22.515504764237008,52.3132203522084,13,62476.28990592898,0.19150173643506865,Construção
5,Norte,Média,5,4,2018,27.72464594089497,35.02873559812245,30,58068.31236866379,0.10771399652157679,Materiais Básicos
11,Nordeste,Pequena,5,5,2020,24.965730025492544,31.883424743658544,24,57702.12867029021,0.03393554423380121,Acabamento
21,Sul,Média,7,11,2023,30.59234705721672,79.98575516951374,3,35833.78979363291,0.028990303425361727,Construção
35,Sul,Grande,2,10,2018,32.17870030467441,14.535228434751744,13,81443.50115337012,0.10486269738454831,Materiais Básicos
12,Centro-Oeste,Média,2,1,2022,19.08484667341075,28.916019444344563,18,49445.24219273484,0.06038596889480343,Construção
26,Nordeste,Média,7,2,2021,18.718654275448277,79.60984305338161,24,48185.773441073216,0.1638447072502348,Elétrica
19,Sul,Média,2,4,2019,18.47603113189579,62.814927619973076,9,43087.06805146276,0.08301182609968658,Hidráulica
45,Norte,Grande,4,8,2021,20.504019519759904,43.49074936515161,25,83286.08554581043,0.12260038799611547,Elétrica
7,Centro-Oeste,Grande,2,10,2018,30.521072604098723,74.93192628577306,2,34770.224534208275,0.0970844075644401,Hidráulica
47,Sudeste,Grande,5,4,2023,27.801809753333675,58.937202327920176,28,74555.97346608216,0.07304049618132546,Acabamento
7,Norte,Pequena,2,3,2018,22.274862135387842,54.65320183948839,8,75679.07655634888,0.062013601048013456,Ferramentas
26,Nordeste,Pequena,6,3,2022,24.94448704688583,54.51124034204835,2,33766.320575845406,0.04253689979348218,Acabamento
40,Sul,Grande,7,12,2021,32.02152752582969,59.30476434428987,23,72710.88621301706,0.08115480193357108,Hidráulica
5,Norte,Pequena,3,5,2022,34.540054254895594,60.11385002594906,24,66041.18006221324,0.10341934151304165,Ferramentas
21,Sudeste,Pequena,5,3,2022,26.29692166721401,93.91946105791914,1,57064.6483796575,0.11145721305514093,Ferramentas
